"","ticket","date_created","date_resolved","date_updated","Journal","Status","Software.used_1","Software.used_2","Software.used_3","Software.used_4","received","status_change","external","subtask","Resolution","reason1","reason2","reason3","reason4","reason5","reason6","reason7","MCRecommendation","MCRecommendationV2","mc_number_anon"
"14850","AEAREP-404",2019-12-19,2019-12-29,2019-12-29,"AEJ:Economic Policy","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",300
"14851","AEAREP-404",2019-12-19,2019-12-29,2019-12-29,"AEJ:Economic Policy","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",300
"14852","AEAREP-404",2019-12-19,2019-12-29,2019-12-29,"AEJ:Economic Policy","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14853","AEAREP-404",2019-12-19,2019-12-29,2019-12-28,"AEJ:Economic Policy","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14854","AEAREP-404",2019-12-19,2019-12-29,2019-12-28,"AEJ:Economic Policy","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14855","AEAREP-404",2019-12-19,2019-12-29,2019-12-28,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14856","AEAREP-404",2019-12-19,2019-12-29,2019-12-28,"AEJ:Economic Policy","In Progress","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14857","AEAREP-404",2019-12-19,2019-12-29,2019-12-28,"AEJ:Economic Policy","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14858","AEAREP-404",2019-12-19,2019-12-29,2019-12-19,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14859","AEAREP-404",2019-12-19,2019-12-29,2019-12-19,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14860","AEAREP-404",2019-12-19,2019-12-29,2019-12-19,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14861","AEAREP-404",2019-12-19,2019-12-29,2019-12-19,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",300
"14862","AEAREP-403",2019-12-19,2020-02-03,2020-08-26,"AER","Done","Matlab","Stata","python",NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Conditional Accept",382
"14863","AEAREP-403",2019-12-19,2020-02-03,2020-02-03,"AER","Submitted to MC","Matlab","Stata","python",NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Conditional Accept",382
"14864","AEAREP-403",2019-12-19,2020-02-03,2020-02-03,"AER","Approved","Matlab","Stata","python",NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Conditional Accept",382
"14865","AEAREP-403",2019-12-19,2020-02-03,2020-02-03,"AER","Report Under Review","Matlab","Stata","python",NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,NA,NA,"","",382
"14866","AEAREP-403",2019-12-19,2020-02-03,2019-12-29,"AER","Writing Report","Matlab","Stata","python",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",382
"14867","AEAREP-403",2019-12-19,2020-02-03,2019-12-29,"AER","Incomplete","Matlab","Stata","python",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",382
"14868","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Report Under Review","Matlab","Stata","python",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",382
"14869","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Writing Report","Matlab","Stata","python",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",382
"14870","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Verification","Matlab","Stata","python",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14871","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Write Preliminary Report","Matlab","Stata","python",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14872","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Data","Matlab","Stata","python",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14873","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Code","Matlab","Stata","python",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14874","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Code","python","Stata","Matlab",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14875","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Code","python","Stata",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14876","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14877","AEAREP-403",2019-12-19,2020-02-03,2019-12-22,"AER","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14878","AEAREP-403",2019-12-19,2020-02-03,2019-12-19,"AER","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14879","AEAREP-403",2019-12-19,2020-02-03,2019-12-19,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14880","AEAREP-403",2019-12-19,2020-02-03,2019-12-19,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14881","AEAREP-403",2019-12-19,2020-02-03,2019-12-19,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",382
"14882","AEAREP-402",2019-12-19,2020-01-04,2020-04-29,"AER","Done","Stata",NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",249
"14883","AEAREP-402",2019-12-19,2020-01-04,2020-04-29,"AER","Processing publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",249
"14884","AEAREP-402",2019-12-19,2020-01-04,2020-01-13,"AER","Pending publication","Stata",NA,NA,NA,"No",NA,"No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",249
"14885","AEAREP-402",2019-12-19,2020-01-04,2020-01-13,"AER","Pending publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",249
"14886","AEAREP-402",2019-12-19,2020-01-04,2020-01-13,"AER","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",249
"14887","AEAREP-402",2019-12-19,2020-01-04,2020-01-13,"AER","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",249
"14888","AEAREP-402",2019-12-19,2020-01-04,2020-01-04,"AER","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Mostly replicated",NA,NA,NA,NA,NA,NA,NA,"","",249
"14889","AEAREP-402",2019-12-19,2020-01-04,2020-01-04,"AER","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",249
"14890","AEAREP-402",2019-12-19,2020-01-04,2019-12-31,"AER","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14891","AEAREP-402",2019-12-19,2020-01-04,2019-12-31,"AER","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14892","AEAREP-402",2019-12-19,2020-01-04,2019-12-31,"AER","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14893","AEAREP-402",2019-12-19,2020-01-04,2019-12-31,"AER","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14894","AEAREP-402",2019-12-19,2020-01-04,2019-12-31,"AER","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14895","AEAREP-402",2019-12-19,2020-01-04,2019-12-19,"AER","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14896","AEAREP-402",2019-12-19,2020-01-04,2019-12-19,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14897","AEAREP-402",2019-12-19,2020-01-04,2019-12-19,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14898","AEAREP-402",2019-12-19,2020-01-04,2019-12-19,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14899","AEAREP-402",2019-12-19,2020-01-04,2019-12-19,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",249
"14900","AEAREP-401",2019-12-18,2020-08-26,2020-08-26,"AER:Insights","Done","python",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Conditional Accept",98
"14901","AEAREP-401",2019-12-18,2020-08-26,2020-02-12,"AER:Insights","Submitted to MC","python",NA,NA,NA,"No","Yes","No",NA,"Data not available",NA,NA,NA,NA,NA,"Data not available",NA,"","Conditional Accept",98
"14902","AEAREP-401",2019-12-18,2020-08-26,2020-02-11,"AER:Insights","Approved","python",NA,NA,NA,"No","Yes","No",NA,"Data not available",NA,NA,NA,NA,NA,"Data not available",NA,"","Conditional Accept",98
"14903","AEAREP-401",2019-12-18,2020-08-26,2020-02-09,"AER:Insights","Pre-Approved","python",NA,NA,NA,"No","Yes","No",NA,"Data not available",NA,NA,NA,NA,NA,"Data not available",NA,"","",98
"14904","AEAREP-401",2019-12-18,2020-08-26,2020-01-29,"AER:Insights","Report Under Review","python",NA,NA,NA,"No","Yes","No",NA,"Data not available",NA,NA,NA,NA,NA,"Data not available",NA,"","",98
"14905","AEAREP-401",2019-12-18,2020-08-26,2020-01-29,"AER:Insights","Writing Report","python",NA,NA,NA,"No","Yes","No",NA,"Data not available",NA,NA,NA,NA,NA,"Data not available",NA,"","",98
"14906","AEAREP-401",2019-12-18,2020-08-26,2020-01-29,"AER:Insights","Code review","python",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14907","AEAREP-401",2019-12-18,2020-08-26,2020-01-29,"AER:Insights","Write Preliminary Report","python",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14908","AEAREP-401",2019-12-18,2020-08-26,2020-01-29,"AER:Insights","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14909","AEAREP-401",2019-12-18,2020-08-26,2020-01-27,"AER:Insights","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14910","AEAREP-401",2019-12-18,2020-08-26,2020-01-27,"AER:Insights","In Progress",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14911","AEAREP-401",2019-12-18,2020-08-26,2020-01-27,"AER:Insights","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14912","AEAREP-401",2019-12-18,2020-08-26,2020-01-23,"AER:Insights","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14913","AEAREP-401",2019-12-18,2020-08-26,2020-01-23,"AER:Insights","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14914","AEAREP-401",2019-12-18,2020-08-26,2020-01-23,"AER:Insights","Open",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14915","AEAREP-401",2019-12-18,2020-08-26,2019-12-19,"AER:Insights","Blocked",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14916","AEAREP-401",2019-12-18,2020-08-26,2019-12-18,"AER:Insights","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14917","AEAREP-401",2019-12-18,2020-08-26,2019-12-18,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14918","AEAREP-401",2019-12-18,2020-08-26,2019-12-18,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",98
"14919","AEAREP-400",2019-12-18,2020-01-05,2020-08-26,"AEJ:Micro","Done","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","Conditional Accept",303
"14920","AEAREP-400",2019-12-18,2020-01-05,2020-01-13,"AEJ:Micro","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","Conditional Accept",303
"14921","AEAREP-400",2019-12-18,2020-01-05,2020-01-13,"AEJ:Micro","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","Conditional Accept",303
"14922","AEAREP-400",2019-12-18,2020-01-05,2020-01-10,"AEJ:Micro","Pre-Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","",303
"14923","AEAREP-400",2019-12-18,2020-01-05,2020-01-05,"AEJ:Micro","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","",303
"14924","AEAREP-400",2019-12-18,2020-01-05,2020-01-05,"AEJ:Micro","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","",303
"14925","AEAREP-400",2019-12-18,2020-01-05,2020-01-02,"AEJ:Micro","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14926","AEAREP-400",2019-12-18,2020-01-05,2020-01-02,"AEJ:Micro","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14927","AEAREP-400",2019-12-18,2020-01-05,2020-01-02,"AEJ:Micro","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14928","AEAREP-400",2019-12-18,2020-01-05,2020-01-01,"AEJ:Micro","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14929","AEAREP-400",2019-12-18,2020-01-05,2020-01-01,"AEJ:Micro","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14930","AEAREP-400",2019-12-18,2020-01-05,2019-12-18,"AEJ:Micro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14931","AEAREP-400",2019-12-18,2020-01-05,2019-12-18,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14932","AEAREP-400",2019-12-18,2020-01-05,2019-12-18,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14933","AEAREP-400",2019-12-18,2020-01-05,2019-12-18,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14934","AEAREP-400",2019-12-18,2020-01-05,2019-12-18,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",303
"14935","AEAREP-399",2019-12-18,2019-12-18,2019-12-18,"AER","Open",NA,NA,NA,NA,"No",NA,"No","Yes","",NA,NA,NA,NA,NA,NA,NA,"","",475
"14936","AEAREP-399",2019-12-18,2019-12-18,2019-12-18,"AER","Open",NA,NA,NA,NA,"No",NA,"No","Yes","",NA,NA,NA,NA,NA,NA,NA,"","",475
"14937","AEAREP-399",2019-12-18,2019-12-18,2019-12-18,"","Open",NA,NA,NA,NA,"Yes",NA,"No","Yes","",NA,NA,NA,NA,NA,NA,NA,"","",475
"14938","AEAREP-398",2019-12-17,2019-12-30,2020-01-21,"AEJ:Micro","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",32
"14939","AEAREP-398",2019-12-17,2019-12-30,2020-01-20,"AEJ:Micro","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",32
"14940","AEAREP-398",2019-12-17,2019-12-30,2020-01-14,"AEJ:Micro","Pre-Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",32
"14941","AEAREP-398",2019-12-17,2019-12-30,2019-12-30,"AEJ:Micro","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",32
"14942","AEAREP-398",2019-12-17,2019-12-30,2019-12-30,"AEJ:Micro","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",32
"14943","AEAREP-398",2019-12-17,2019-12-30,2019-12-30,"AEJ:Micro","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14944","AEAREP-398",2019-12-17,2019-12-30,2019-12-30,"AEJ:Micro","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14945","AEAREP-398",2019-12-17,2019-12-30,2019-12-30,"AEJ:Micro","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14946","AEAREP-398",2019-12-17,2019-12-30,2019-12-29,"AEJ:Micro","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14947","AEAREP-398",2019-12-17,2019-12-30,2019-12-29,"AEJ:Micro","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14948","AEAREP-398",2019-12-17,2019-12-30,2019-12-18,"AEJ:Micro","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14949","AEAREP-398",2019-12-17,2019-12-30,2019-12-18,"AEJ:Micro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14950","AEAREP-398",2019-12-17,2019-12-30,2019-12-18,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14951","AEAREP-398",2019-12-17,2019-12-30,2019-12-17,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14952","AEAREP-398",2019-12-17,2019-12-30,2019-12-17,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14953","AEAREP-398",2019-12-17,2019-12-30,2019-12-17,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",32
"14954","AEAREP-397",2019-12-17,2019-12-17,2020-06-01,"AER:Insights","Done","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14955","AEAREP-397",2019-12-17,2019-12-17,2020-06-01,"AER:Insights","Processing publication","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14956","AEAREP-397",2019-12-17,2019-12-17,2019-12-31,"AER:Insights","Pending publication","Matlab",NA,NA,NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14957","AEAREP-397",2019-12-17,2019-12-17,2019-12-20,"AER:Insights","Pending publication","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14958","AEAREP-397",2019-12-17,2019-12-17,2019-12-20,"AER:Insights","Submitted to MC","Matlab",NA,NA,NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14959","AEAREP-397",2019-12-17,2019-12-17,2019-12-20,"AER:Insights","Submitted to MC","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14960","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Approved","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14961","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Report Under Review","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",439
"14962","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Writing Report","Matlab",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",439
"14963","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Verification","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14964","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Write Preliminary Report","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14965","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14966","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14967","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14968","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14969","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14970","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"AER:Insights","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14971","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14972","AEAREP-397",2019-12-17,2019-12-17,2019-12-17,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",439
"14973","AEAREP-396",2019-12-17,2020-01-06,2020-08-26,"AEJ:Economic Policy","Done","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",52
"14974","AEAREP-396",2019-12-17,2020-01-06,2020-01-13,"AEJ:Economic Policy","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",52
"14975","AEAREP-396",2019-12-17,2020-01-06,2020-01-11,"AEJ:Economic Policy","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",52
"14976","AEAREP-396",2019-12-17,2020-01-06,2020-01-11,"AEJ:Economic Policy","Pre-Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",52
"14977","AEAREP-396",2019-12-17,2020-01-06,2020-01-06,"AEJ:Economic Policy","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",52
"14978","AEAREP-396",2019-12-17,2020-01-06,2020-01-06,"AEJ:Economic Policy","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",52
"14979","AEAREP-396",2019-12-17,2020-01-06,2020-01-05,"AEJ:Economic Policy","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
"14980","AEAREP-396",2019-12-17,2020-01-06,2020-01-05,"AEJ:Economic Policy","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
"14981","AEAREP-396",2019-12-17,2020-01-06,2020-01-05,"AEJ:Economic Policy","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
"14982","AEAREP-396",2019-12-17,2020-01-06,2020-01-05,"AEJ:Economic Policy","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
"14983","AEAREP-396",2019-12-17,2020-01-06,2020-01-03,"AEJ:Economic Policy","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
"14984","AEAREP-396",2019-12-17,2020-01-06,2019-12-18,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
"14985","AEAREP-396",2019-12-17,2020-01-06,2019-12-18,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",52
